supermarket,product_category,month,year,city,sales
Sains,pets,2,2023,Edinburgh,92.65
Sains,bakery,2,2023,Bangor,41.0
ASDA,pets,2,2023,Salford,61.89999999999999
ASDA,frozen,2,2023,St Albans,37.2
ASDA,household,2,2023,Carlisle,191.85
ASDA,frozen,2,2023,Cambridge,24.23
ASDA,frozen,2,2023,Durham,30.65
Tesco,home,2,2023,Perth,717.71
Tesco,pets,2,2023,Colchester,30.090000000000003
Morrisons,pets,2,2023,Stirling,84.43
Morrisons,bakery,2,2023,Dundee,9.03
Aldi,bakery,2,2023,Lincoln,4.73
Aldi,household,2,2023,Preston,15.450000000000001
Aldi,drinks,2,2023,Preston,37.61000000000001
Sains,free-from,2,2023,Aberdeen,226.5399999999999
Sains,free-from,2,2023,Durham,288.94999999999993
ASDA,fresh_food,2,2023,Peterborough,235.53999999999996
ASDA,drinks,2,2023,Brighton & Hove,474.23999999999995
ASDA,free-from,2,2023,Bangor,42.940000000000005
ASDA,free-from,2,2023,Nottingham,32.489999999999995
Tesco,baby_products,2,2023,Truro,114.64999999999999
Tesco,fresh_food,2,2023,Wells,167.88999999999993
Tesco,pets,2,2023,Nottingham,46.2
Tesco,fresh_food,2,2023,Canterbury,156.45999999999995
Tesco,household,2,2023,Southampton,65.35000000000001
Morrisons,home,2,2023,Birmingham,451.23
Morrisons,drinks,2,2023,Ely,614.9300000000002
Morrisons,household,2,2023,Manchester,81.32
Aldi,health_products,2,2023,Ely,6.98
Aldi,pets,2,2023,Chelmsford,8.33
Aldi,household,2,2023,Glasgow,14.07
Aldi,drinks,2,2023,Oxford,58.39
Sains,health_products,2,2023,Liverpool,913.8400000000003
Sains,home,2,2023,Londonderry,774.3000000000001
Sains,baby_products,2,2023,Newcastle-upon-Tyne,118.55
Sains,baby_products,2,2023,Londonderry,27.069999999999997
ASDA,free-from,2,2023,St Davids,28.289999999999996
ASDA,fresh_food,2,2023,Perth,230.80999999999992
ASDA,frozen,2,2023,Ripon,60.17
ASDA,frozen,2,2023,Newcastle-upon-Tyne,34.650000000000006
Tesco,drinks,2,2023,Newry,437.05
Tesco,health_products,2,2023,Oxford,602.0600000000001
Tesco,home,2,2023,Salisbury,670.12
Tesco,household,2,2023,Liverpool,99.39
Morrisons,bakery,2,2023,Lincoln,19.130000000000003
Morrisons,food_cupboard,2,2023,Plymouth,156.39999999999998
Aldi,drinks,2,2023,Dundee,52.03
Aldi,health_products,2,2023,Peterborough,10.299999999999999
Aldi,food_cupboard,2,2023,Stoke on Trent,39.71
Aldi,health_products,2,2023,Preston,5.33
Aldi,household,2,2023,Salisbury,8.16
Aldi,pets,2,2023,Chichester,5.09
Sains,drinks,2,2023,Doncaster,658.2000000000002
Sains,home,2,2023,Cambridge,740.1500000000001
Sains,fresh_food,2,2023,Armagh,227.93999999999997
Sains,pets,2,2023,Cardiff,102.95
ASDA,home,2,2023,Durham,892.2000000000002
ASDA,free-from,2,2023,Liverpool,20.55
ASDA,pets,2,2023,Exeter,37.33
ASDA,pets,2,2023,Hereford,76.95
ASDA,pets,2,2023,Southampton,60.07000000000001
Tesco,home,2,2023,Ely,746.0699999999999
Tesco,home,2,2023,Wolverhampton,734.04
Tesco,frozen,2,2023,Lincoln,58.589999999999996
Morrisons,bakery,2,2023,Edinburgh,19.46
Aldi,fresh_food,2,2023,Colchester,106.68999999999998
Aldi,fresh_food,2,2023,Nottingham,58.64000000000001
Aldi,frozen,2,2023,Birmingham,19.98
Aldi,bakery,2,2023,Leicester,6.539999999999999
Aldi,bakery,2,2023,Bangor,22.74
Aldi,household,2,2023,Coventry,8.770000000000001
Sains,food_cupboard,2,2023,Winchester,256.19000000000005
Sains,health_products,2,2023,Wrexham,1095.81
Sains,home,2,2023,Oxford,562.45
Sains,health_products,2,2023,York,959.3400000000001
Sains,drinks,2,2023,Winchester,350.05
ASDA,food_cupboard,2,2023,St Albans,254.94999999999996
ASDA,frozen,2,2023,Oxford,37.88999999999999
ASDA,free-from,2,2023,Bristol,34.65
ASDA,home,2,2023,Exeter,1153.5200000000002
Tesco,health_products,2,2023,Newcastle-upon-Tyne,503.89
Tesco,frozen,2,2023,Edinburgh,61.18
Morrisons,bakery,2,2023,Cambridge,21.810000000000002
Morrisons,fresh_food,2,2023,Exeter,126.22000000000003
Morrisons,drinks,2,2023,Gloucester,459.50000000000006
Morrisons,food_cupboard,2,2023,Glasgow,172.36999999999995
Morrisons,fresh_food,2,2023,Dundee,111.89
Morrisons,frozen,2,2023,Salisbury,54.92
Morrisons,drinks,2,2023,Salford,504.13
Morrisons,home,2,2023,Kingston-upon-Hull,489.73
Morrisons,bakery,2,2023,Belfast,27.07
Aldi,fresh_food,2,2023,Birmingham,109.57999999999997
Aldi,fresh_food,2,2023,Liverpool,66.80000000000001
Aldi,household,2,2023,Bradford,6.48
Aldi,household,2,2023,Manchester,11.830000000000002
Aldi,bakery,2,2023,Salford,6.31
Aldi,free-from,2,2023,Bangor,2.18
Sains,food_cupboard,2,2023,St Albans,215.99000000000007
Sains,drinks,2,2023,Newry,436.05
Sains,health_products,2,2023,Lisburn,787.4499999999999
Sains,health_products,2,2023,Birmingham,858.7399999999999
Sains,pets,2,2023,Carlisle,89.14999999999999
ASDA,baby_products,2,2023,Bradford,88.76000000000002
ASDA,bakery,2,2023,Newcastle-upon-Tyne,45.7
ASDA,pets,2,2023,Cambridge,102.67999999999999
Tesco,pets,2,2023,St Davids,54.49
Tesco,bakery,2,2023,Lincoln,25.25
Tesco,baby_products,2,2023,Exeter,137.25
Morrisons,fresh_food,2,2023,Doncaster,136.72
Morrisons,fresh_food,2,2023,York,148.46
Morrisons,household,2,2023,Exeter,99.78000000000002
Aldi,baby_products,2,2023,Edinburgh,14.33
Aldi,food_cupboard,2,2023,London,40.83
Aldi,food_cupboard,2,2023,Norwich,39.28
Sains,fresh_food,2,2023,St Asaph,172.35999999999999
Sains,bakery,2,2023,Newry,34.35
ASDA,drinks,2,2023,Salisbury,534.33
ASDA,baby_products,2,2023,Leeds,102.13999999999999
ASDA,food_cupboard,2,2023,Salisbury,173.18
ASDA,health_products,2,2023,Chester,696.08
ASDA,baby_products,2,2023,Oxford,85.5
ASDA,frozen,2,2023,Colchester,19.55
Tesco,food_cupboard,2,2023,Kingston-upon-Hull,259.99999999999994
Tesco,home,2,2023,Lincoln,739.2999999999998
Tesco,bakery,2,2023,Sunderland,53.35
Tesco,frozen,2,2023,Plymouth,84.15
Tesco,frozen,2,2023,Leeds,53.5
Tesco,pets,2,2023,Ripon,75.03999999999999
Morrisons,food_cupboard,2,2023,Stirling,175.84000000000006
Morrisons,frozen,2,2023,Truro,36.39
Aldi,fresh_food,2,2023,Oxford,41.7
Aldi,health_products,2,2023,Exeter,9.67
Aldi,free-from,2,2023,Leicester,1.25
Sains,food_cupboard,2,2023,Portsmouth,214.05999999999992
Sains,health_products,2,2023,Canterbury,1023.1999999999999
Sains,pets,2,2023,Dundee,126.1
ASDA,health_products,2,2023,Westminster,766.8700000000001
ASDA,health_products,2,2023,London,807.6700000000001
ASDA,household,2,2023,Cambridge,313.54999999999995
ASDA,household,2,2023,Newry,275.90999999999997
ASDA,pets,2,2023,Newcastle-upon-Tyne,55.24
ASDA,frozen,2,2023,Newport,42.489999999999995
