supermarket,product_category,month,year,city,sales
Sains,food_cupboard,7,2023,Glasgow,297.5899999999999
Sains,home,7,2023,Lisburn,661.66
ASDA,fresh_food,7,2023,Kingston-upon-Hull,290.3499999999999
ASDA,home,7,2023,Armagh,1504.3700000000001
ASDA,fresh_food,7,2023,Londonderry,256.68
ASDA,free-from,7,2023,Durham,60.2
ASDA,household,7,2023,Portsmouth,299.58000000000004
ASDA,bakery,7,2023,Winchester,32.0
ASDA,baby_products,7,2023,Lisburn,79.3
ASDA,pets,7,2023,York,97.75999999999999
ASDA,frozen,7,2023,Ely,44.79
Tesco,drinks,7,2023,St Albans,649.7900000000001
Tesco,drinks,7,2023,Worcester,433.52000000000004
Tesco,health_products,7,2023,Perth,761.27
Tesco,health_products,7,2023,Ely,502.2
Tesco,health_products,7,2023,Coventry,533.8799999999999
Tesco,home,7,2023,Durham,666.29
Morrisons,drinks,7,2023,St Davids,372.88
Morrisons,bakery,7,2023,York,17.93
Morrisons,baby_products,7,2023,Bath,90.88000000000001
Aldi,health_products,7,2023,Kingston-upon-Hull,13.91
Aldi,health_products,7,2023,Canterbury,23.93
Aldi,household,7,2023,Lincoln,11.66
Aldi,baby_products,7,2023,Ripon,1.37
Sains,home,7,2023,Oxford,631.9500000000002
Sains,frozen,7,2023,Cambridge,68.69
Sains,baby_products,7,2023,Chester,56.24
ASDA,home,7,2023,Birmingham,1235.2500000000002
ASDA,bakery,7,2023,Chichester,57.15
ASDA,pets,7,2023,St Asaph,135.67
Tesco,health_products,7,2023,Chichester,859.0799999999999
Tesco,household,7,2023,Wrexham,97.8
Tesco,home,7,2023,Stirling,550.11
Tesco,health_products,7,2023,Salisbury,725.6999999999998
Tesco,home,7,2023,Ripon,777.0900000000001
Tesco,household,7,2023,Milton Keynes,102.22000000000001
Morrisons,food_cupboard,7,2023,Newry,240.20000000000005
Morrisons,food_cupboard,7,2023,Chester,275.12
Morrisons,pets,7,2023,Aberdeen,62.500000000000014
Morrisons,free-from,7,2023,Truro,12.0
Aldi,household,7,2023,Aberdeen,17.82
Aldi,fresh_food,7,2023,Stirling,63.879999999999995
Aldi,drinks,7,2023,Lichfield,25.189999999999998
Sains,baby_products,7,2023,St Davids,70.25000000000001
Sains,frozen,7,2023,Manchester,73.45
Sains,bakery,7,2023,Newport,56.15
Sains,bakery,7,2023,Exeter,5.79
Sains,frozen,7,2023,St Asaph,54.9
Sains,household,7,2023,Worcester,190.73000000000002
ASDA,household,7,2023,Oxford,192.64
ASDA,baby_products,7,2023,Sheffield,63.74
Tesco,food_cupboard,7,2023,Leeds,273.13000000000005
Tesco,frozen,7,2023,Chelmsford,68.45
Tesco,bakery,7,2023,Liverpool,47.14000000000001
Morrisons,free-from,7,2023,Newport,27.930000000000003
Morrisons,frozen,7,2023,Dunfermline,50.800000000000004
Morrisons,free-from,7,2023,Lichfield,23.94
Morrisons,frozen,7,2023,Belfast,53.59000000000001
Morrisons,drinks,7,2023,Newcastle-upon-Tyne,579.34
Morrisons,fresh_food,7,2023,Salisbury,109.32000000000001
Morrisons,home,7,2023,Bradford,514.3399999999999
Morrisons,bakery,7,2023,Milton Keynes,29.139999999999997
Aldi,frozen,7,2023,Wells,14.220000000000002
Sains,food_cupboard,7,2023,Londonderry,281.03999999999985
Sains,fresh_food,7,2023,Lisburn,207.28000000000003
ASDA,health_products,7,2023,Lincoln,671.3700000000001
ASDA,health_products,7,2023,Doncaster,809.0900000000001
ASDA,pets,7,2023,Peterborough,53.169999999999995
ASDA,bakery,7,2023,Wrexham,66.59
ASDA,frozen,7,2023,Lichfield,34.75000000000001
ASDA,frozen,7,2023,Preston,44.75
Tesco,home,7,2023,Westminster,921.9600000000002
Tesco,baby_products,7,2023,St Albans,115.28999999999999
Tesco,frozen,7,2023,Lincoln,50.85
Tesco,fresh_food,7,2023,Truro,174.61000000000004
Morrisons,fresh_food,7,2023,Lichfield,160.17999999999998
Morrisons,fresh_food,7,2023,York,114.21000000000001
Morrisons,food_cupboard,7,2023,Salford,219.93999999999997
Aldi,drinks,7,2023,Chichester,84.02999999999999
Aldi,bakery,7,2023,Lisburn,4.0
Aldi,free-from,7,2023,Wakefield,1.99
Aldi,bakery,7,2023,Perth,6.109999999999999
Aldi,drinks,7,2023,Newry,22.510000000000005
Sains,baby_products,7,2023,Winchester,124.05
ASDA,pets,7,2023,Norwich,39.0
Tesco,drinks,7,2023,Chester,481.8399999999999
Tesco,home,7,2023,Leeds,889.6899999999999
Morrisons,fresh_food,7,2023,Preston,96.58999999999999
Morrisons,home,7,2023,Belfast,588.9100000000001
Morrisons,drinks,7,2023,Chichester,575.3199999999999
Aldi,health_products,7,2023,Edinburgh,14.629999999999999
Aldi,pets,7,2023,Sheffield,1.79
Aldi,bakery,7,2023,Norwich,4.859999999999999
Aldi,pets,7,2023,Birmingham,7.0600000000000005
Sains,household,7,2023,Canterbury,249.96
Sains,baby_products,7,2023,Doncaster,52.92000000000001
Sains,baby_products,7,2023,Wakefield,66.55000000000001
ASDA,food_cupboard,7,2023,Brighton & Hove,325.16
ASDA,home,7,2023,Chichester,999.48
ASDA,home,7,2023,St Asaph,977.38
ASDA,drinks,7,2023,Canterbury,482.17999999999995
ASDA,fresh_food,7,2023,Derby,307.31000000000006
ASDA,free-from,7,2023,Cardiff,38.4
ASDA,bakery,7,2023,Colchester,83.80000000000001
Tesco,food_cupboard,7,2023,Canterbury,361.66999999999985
Tesco,food_cupboard,7,2023,Sheffield,364.79
Tesco,health_products,7,2023,Bradford,764.9300000000002
Tesco,fresh_food,7,2023,Milton Keynes,186.48999999999995
Tesco,home,7,2023,Chichester,712.0999999999999
Tesco,health_products,7,2023,Colchester,555.06
Morrisons,health_products,7,2023,Norwich,396.3400000000001
Morrisons,home,7,2023,Edinburgh,517.6299999999999
Morrisons,bakery,7,2023,Inverness,17.419999999999998
Morrisons,frozen,7,2023,Bristol,57.52000000000001
Morrisons,bakery,7,2023,Truro,20.48
Aldi,fresh_food,7,2023,Bangor,175.51000000000002
Aldi,drinks,7,2023,Dunfermline,50.910000000000004
Aldi,bakery,7,2023,Glasgow,4.37
Aldi,free-from,7,2023,Leicester,1.75
ASDA,frozen,7,2023,Sheffield,58.2
ASDA,frozen,7,2023,Southend-on-Sea,27.04
ASDA,frozen,7,2023,Leicester,47.349999999999994
Tesco,food_cupboard,7,2023,Chelmsford,241.35999999999999
Tesco,fresh_food,7,2023,St Albans,149.51999999999998
Tesco,household,7,2023,Ripon,107.09999999999998
Tesco,bakery,7,2023,Salford,31.400000000000002
Tesco,frozen,7,2023,Oxford,81.52999999999999
Morrisons,drinks,7,2023,Londonderry,238.43
Morrisons,food_cupboard,7,2023,Coventry,193.03
Morrisons,fresh_food,7,2023,St Asaph,177.05000000000004
Morrisons,pets,7,2023,Leeds,102.83
Morrisons,baby_products,7,2023,Ripon,67.94
Aldi,food_cupboard,7,2023,Dundee,29.64999999999999
Sains,drinks,7,2023,Leicester,562.34
Sains,baby_products,7,2023,Sunderland,68.7
ASDA,health_products,7,2023,Londonderry,753.6700000000001
ASDA,frozen,7,2023,Leeds,31.34
Tesco,fresh_food,7,2023,Southend-on-Sea,189.39000000000001
Tesco,pets,7,2023,Winchester,31.85
Morrisons,health_products,7,2023,London,422.13000000000005
Morrisons,drinks,7,2023,Glasgow,735.0300000000001
Morrisons,home,7,2023,Norwich,503.65
Aldi,fresh_food,7,2023,Derby,105.20999999999997
Aldi,frozen,7,2023,Sunderland,32.29999999999999
Aldi,frozen,7,2023,Colchester,36.59000000000001
Aldi,health_products,7,2023,Wells,3.46
Sains,drinks,7,2023,Portsmouth,417.74999999999994
Sains,household,7,2023,Durham,351.51000000000005
ASDA,household,7,2023,Chelmsford,291.71
Tesco,fresh_food,7,2023,Edinburgh,221.0
Tesco,food_cupboard,7,2023,Manchester,331.65999999999985
Tesco,fresh_food,7,2023,Hereford,210.54999999999998
Tesco,health_products,7,2023,Southampton,732.1
Tesco,food_cupboard,7,2023,Truro,253.27999999999994
Tesco,baby_products,7,2023,Portsmouth,62.6
Morrisons,drinks,7,2023,Bradford,424.90000000000003
Morrisons,baby_products,7,2023,Carlisle,147.32
Morrisons,pets,7,2023,Newry,69.78
Aldi,food_cupboard,7,2023,Bradford,44.42
Aldi,food_cupboard,7,2023,London,42.64999999999999
Aldi,pets,7,2023,Stirling,21.560000000000002
Aldi,household,7,2023,Worcester,7.34
Morrisons,fresh_food,7,2023,Carlisle,151.20999999999998
Sains,free-from,7,2023,Brighton & Hove,198.58999999999992
